 0.00000000e+00  0.00000000e+00  0.00000000e+00  3.89112144e+00 
 3.33333333e-06  3.76991019e-03  3.33333333e-06  3.84938769e+00 
 4.09432589e-06  4.63057165e-03  4.09432589e-06  3.83664001e+00 
 5.61631101e-06  6.35189336e-03  5.61631101e-06  3.80408289e+00 
 8.66028124e-06  9.79452993e-03  8.66028124e-06  3.69431906e+00 
 1.47482217e-05  1.66797599e-02  1.47482217e-05  3.29318170e+00 
 2.69241026e-05  3.04499198e-02  2.69241026e-05  1.82186488e+00 
 4.12495307e-05  4.66502399e-02  4.12495307e-05 -8.54233547e-01 
 5.31047115e-05  6.00560018e-02  5.31047115e-05 -3.66846381e+00 
 5.67348496e-05  6.41607110e-02  5.67348496e-05 -3.97819502e+00 
 6.25079659e-05  7.06883013e-02  6.25079659e-05 -3.96272358e+00 
 6.55118479e-05  7.40846225e-02  6.55118479e-05 -3.97830741e+00 
 6.98967945e-05  7.90422644e-02  6.98967945e-05 -3.96576339e+00 
 7.83917340e-05  8.86460575e-02  7.83917340e-05 -3.97921233e+00 
 8.62814832e-05  9.75648520e-02  8.62814832e-05 -3.96898593e+00 
 1.01818024e-04  1.15125197e-01  1.01818024e-04 -3.98068950e+00 
 1.21127671e-04  1.36944564e-01  1.21127671e-04 -3.97090067e+00 
 1.50367895e-04  1.69971017e-01  1.50367895e-04 -3.98277879e+00 
 1.93948101e-04  2.19154744e-01  1.93948101e-04 -3.97237372e+00 
 2.52936907e-04  2.85631588e-01  2.52936907e-04 -3.98183743e+00 
 3.47223875e-04  3.91580430e-01  3.47223875e-04 -3.97165947e+00 
 5.06547551e-04  5.69416165e-01  5.06547551e-04 -3.98018824e+00 
 8.14818614e-04  9.07113768e-01  8.14818614e-04 -3.97158869e+00 
 1.43136074e-03  1.54140508e+00  1.43136074e-03 -3.98017391e+00 
 2.09802741e-03  2.13303886e+00  2.09802741e-03 -3.97068687e+00 
 2.76469407e-03  2.59064598e+00  2.76469407e-03 -3.98093276e+00 
 3.43136074e-03  2.88547327e+00  3.43136074e-03 -3.97087185e+00 
 4.09802741e-03  2.99899567e+00  4.09802741e-03 -3.98102993e+00 
 4.76469407e-03  2.92408015e+00  4.76469407e-03 -3.97087826e+00 
 5.43136074e-03  2.66543391e+00  5.43136074e-03 -3.98104804e+00 
 6.09802741e-03  2.23930866e+00  6.09802741e-03 -3.97088698e+00 
 6.76469407e-03  1.67247941e+00  6.76469407e-03 -3.98104320e+00 
 7.43136074e-03  1.00056212e+00  7.43136074e-03 -3.97089026e+00 
 8.09802741e-03  2.65775841e-01  8.09802741e-03 -3.98103319e+00 
 8.27767156e-03  6.29473653e-02  8.27767156e-03 -3.96435680e+00 
 8.36317892e-03 -3.37538529e-02  8.36317892e-03  1.62554764e+00 
 8.39499257e-03 -6.97286792e-02  8.39499257e-03  3.97671885e+00 
 8.40856779e-03 -8.50767588e-02  8.40856779e-03  3.96980320e+00 
 8.41893611e-03 -9.67976566e-02  8.41893611e-03  3.97756245e+00 
 8.43125281e-03 -1.10719170e-01  8.43125281e-03  3.97156972e+00 
 8.45588621e-03 -1.38554734e-01  8.45588621e-03  3.97912162e+00 
 8.47949247e-03 -1.65218462e-01  8.47949247e-03  3.97517237e+00 
 8.52670500e-03 -2.18504552e-01  8.52670500e-03  3.98053445e+00 
 8.57104165e-03 -2.68482093e-01  8.57104165e-03  3.97495354e+00 
 8.65971496e-03 -3.68198218e-01  8.65971496e-03  3.97862511e+00 
 8.79131315e-03 -5.15393430e-01  8.79131315e-03  3.97434789e+00 
 9.05450953e-03 -8.05619947e-01  9.05450953e-03  3.98128300e+00 
 9.58090228e-03 -1.35952114e+00  9.58090228e-03  3.97323452e+00 
 1.02475689e-02 -1.98187237e+00  1.02475689e-02  3.97873316e+00 
 1.09142356e-02 -2.47969526e+00  1.09142356e-02  3.97446844e+00 
 1.15809023e-02 -2.82170978e+00  1.15809023e-02  3.97945742e+00 
 1.22475689e-02 -2.98642589e+00  1.22475689e-02  3.97454702e+00 
 1.29142356e-02 -2.96349389e+00  1.29142356e-02  3.97965287e+00 
 1.35809023e-02 -2.75435466e+00  1.35809023e-02  3.97466256e+00 
 1.42475689e-02 -2.37214920e+00  1.42475689e-02  3.97963718e+00 
 1.49142356e-02 -1.84089289e+00  1.49142356e-02  3.97461077e+00 
