 5.00022637e+00  6.73731901e+00  5.00022637e+00  1.02886398e+01 
 5.00023762e+00  6.72705624e+00  5.00023762e+00  9.16258581e+00 
 5.00024964e+00  6.71610642e+00  5.00024964e+00  7.29940695e+00 
 5.00026460e+00  6.70251439e+00  5.00026460e+00  4.22418900e+00 
 5.00027449e+00  6.69355737e+00  5.00027449e+00  1.83957738e+00 
 5.00027859e+00  6.68984447e+00  5.00027859e+00  9.75518220e-01 
 5.00028042e+00  6.68819279e+00  5.00028042e+00  9.36689747e-01 
 5.00028188e+00  6.68686944e+00  5.00028188e+00  9.59522805e-01 
 5.00028319e+00  6.68568379e+00  5.00028319e+00  9.40644987e-01 
 5.00028455e+00  6.68445960e+00  5.00028455e+00  9.52736310e-01 
 5.00028588e+00  6.68325333e+00  5.00028588e+00  9.43019949e-01 
 5.00028741e+00  6.68187760e+00  5.00028741e+00  9.49752825e-01 
 5.00028917e+00  6.68028369e+00  5.00028917e+00  9.43752747e-01 
 5.00029132e+00  6.67834497e+00  5.00029132e+00  9.48029456e-01 
 5.00029409e+00  6.67584683e+00  5.00029409e+00  9.43998193e-01 
 5.00029772e+00  6.67256996e+00  5.00029772e+00  9.46932945e-01 
 5.00030276e+00  6.66803366e+00  5.00030276e+00  9.43549427e-01 
 5.00030978e+00  6.66171839e+00  5.00030978e+00  9.45798508e-01 
 5.00031979e+00  6.65272145e+00  5.00031979e+00  9.42724285e-01 
 5.00033428e+00  6.63973666e+00  5.00033428e+00  9.44678779e-01 
 5.00035595e+00  6.62037212e+00  5.00035595e+00  9.41935997e-01 
 5.00039455e+00  6.58609268e+00  5.00039455e+00  9.43965888e-01 
 5.00044663e+00  6.54022573e+00  5.00044663e+00  9.41634118e-01 
 5.00051839e+00  6.47777606e+00  5.00051839e+00  9.43865022e-01 
 5.00064050e+00  6.37342281e+00  5.00064050e+00  9.41621366e-01 
 5.00088473e+00  6.17179259e+00  5.00088473e+00  9.43852184e-01 
 5.00137318e+00  5.79527322e+00  5.00137318e+00  9.41617852e-01 
 5.00235009e+00  5.13787740e+00  5.00235009e+00  9.43851099e-01 
 5.00355009e+00  4.47983105e+00  5.00355009e+00  9.41630036e-01 
 5.00475009e+00  3.95607358e+00  5.00475009e+00  9.43859845e-01 
 5.00595009e+00  3.53920038e+00  5.00595009e+00  9.41632325e-01 
 5.00715009e+00  3.20739935e+00  5.00715009e+00  9.43859197e-01 
 5.00759762e+00  3.10217725e+00  5.00759762e+00  9.41454835e-01 
 5.00788360e+00  3.03948470e+00  5.00788360e+00  9.43581455e-01 
 5.00804666e+00  3.00523738e+00  5.00804666e+00  9.41446769e-01 
 5.00814202e+00  2.98569336e+00  5.00814202e+00  9.43613738e-01 
 5.00819739e+00  2.97450845e+00  5.00819739e+00  9.41447617e-01 
 5.00823131e+00  2.96771940e+00  5.00823131e+00  9.43588114e-01 
 5.00825650e+00  2.96271428e+00  5.00825650e+00  9.41433110e-01 
 5.00827574e+00  2.95891970e+00  5.00827574e+00  9.43513492e-01 
 5.00829407e+00  2.95534675e+00  5.00829407e+00  9.41426789e-01 
 5.00831521e+00  2.95133128e+00  5.00831521e+00  9.43760550e-01 
 5.00832613e+00  2.94934488e+00  5.00832613e+00  9.41755776e-01 
 5.00833277e+00  2.94822161e+00  5.00833277e+00  9.43682122e-01 
 5.00833742e+00  2.94755405e+00  5.00833742e+00  9.41865449e-01 
 5.00834277e+00  2.94717150e+00  5.00834277e+00  9.43558822e-01 
 5.00834841e+00  2.94761320e+00  5.00834841e+00  9.41961824e-01 
 5.00835527e+00  2.94992696e+00  5.00835527e+00  9.43472334e-01 
 5.00835823e+00  2.95166281e+00  5.00835823e+00  9.41997509e-01 
 5.00836058e+00  2.95341997e+00  5.00836058e+00  9.43290747e-01 
 5.00836169e+00  2.95439051e+00  5.00836169e+00  9.42320113e-01 
 5.00836223e+00  2.95492348e+00  5.00836223e+00  9.42930849e-01 
 5.00836255e+00  2.95528048e+00  5.00836255e+00  9.42679639e-01 
 5.00836270e+00  2.95543652e+00  5.00836270e+00  9.42687137e-01 
 5.00836290e+00  2.95564208e+00  5.00836290e+00  9.42755563e-01 
 5.00836304e+00  2.95577375e+00  5.00836304e+00  9.42699538e-01 
 5.00836319e+00  2.95592482e+00  5.00836319e+00  9.42748048e-01 
 5.00836343e+00  2.95614423e+00  5.00836343e+00  9.42704842e-01 
 5.00836368e+00  2.95638643e+00  5.00836368e+00  9.42744435e-01 
 5.00836420e+00  2.95686995e+00  5.00836420e+00  9.42707249e-01 
 5.00836496e+00  2.95758938e+00  5.00836496e+00  9.42743167e-01 
 5.00836649e+00  2.95902845e+00  5.00836649e+00  9.42707992e-01 
 5.00836910e+00  2.96148988e+00  5.00836910e+00  9.42742781e-01 
 5.00837432e+00  2.96641272e+00  5.00837432e+00  9.42708204e-01 
 5.00838477e+00  2.97625443e+00  5.00838477e+00  9.42742676e-01 
 5.00840567e+00  2.99590575e+00  5.00840567e+00  9.42708256e-01 
 5.00842946e+00  3.01819677e+00  5.00842946e+00  9.42742643e-01 
 5.00845270e+00  3.03989133e+00  5.00845270e+00  9.42708287e-01 
 5.00848340e+00  3.06839929e+00  5.00848340e+00  9.42742616e-01 
 5.00852283e+00  3.10477674e+00  5.00852283e+00  9.42708308e-01 
 5.00858823e+00  3.16452516e+00  5.00858823e+00  9.42742601e-01 
 5.00868209e+00  3.24899099e+00  5.00868209e+00  9.42708318e-01 
 5.00886981e+00  3.41349688e+00  5.00886981e+00  9.42742595e-01 
 5.00924526e+00  3.72556574e+00  5.00924526e+00  9.42708321e-01 
 5.00999615e+00  4.28755493e+00  5.00999615e+00  9.42742594e-01 
 5.01119615e+00  5.03668902e+00  5.01119615e+00  9.42708322e-01 
 5.01239615e+00  5.63294565e+00  5.01239615e+00  9.42742593e-01 
 5.01359615e+00  6.10752300e+00  5.01359615e+00  9.42708322e-01 
 5.01479615e+00  6.48525229e+00  5.01479615e+00  9.42743518e-01 
 5.01525155e+00  6.60706149e+00  5.01525155e+00  9.42916821e-01 
 5.01554166e+00  6.67932456e+00  5.01554166e+00  9.46158201e-01 
 5.01567854e+00  6.71206003e+00  5.01567854e+00  9.55016067e-01 
 5.01578198e+00  6.73624067e+00  5.01578198e+00  9.78494314e-01 
 5.01582337e+00  6.74578476e+00  5.01582337e+00  1.01149296e+00 
 5.01584961e+00  6.75179467e+00  5.01584961e+00  1.25566046e+00 
 5.01586787e+00  6.75596245e+00  5.01586787e+00  1.80607109e+00 
 5.01588514e+00  6.75988698e+00  5.01588514e+00  2.75182336e+00 
 5.01590799e+00  6.76506277e+00  5.01590799e+00  4.62096362e+00 
 5.01595369e+00  6.77534732e+00  5.01595369e+00  1.02964778e+01 
 5.01596486e+00  6.77784818e+00  5.01596486e+00  1.08783873e+01 
 5.01597989e+00  6.78120449e+00  5.01597989e+00  1.08649545e+01 
 5.01598812e+00  6.78303704e+00  5.01598812e+00  1.08793540e+01 
 5.01599894e+00  6.78544436e+00  5.01599894e+00  1.08690592e+01 
 5.01602059e+00  6.79024431e+00  5.01602059e+00  1.08847089e+01 
 5.01604472e+00  6.79556903e+00  5.01604472e+00  1.08762838e+01 
 5.01608871e+00  6.80521738e+00  5.01608871e+00  1.08895559e+01 
 5.01615060e+00  6.81865645e+00  5.01615060e+00  1.08823531e+01 
 5.01624889e+00  6.83967805e+00  5.01624889e+00  1.08906227e+01 
 5.01636605e+00  6.86423010e+00  5.01636605e+00  1.08842143e+01 
 5.01649614e+00  6.89086146e+00  5.01649614e+00  1.08910004e+01 
 5.01655676e+00  6.90304194e+00  5.01655676e+00  1.08859295e+01 
 5.01659240e+00  6.91012591e+00  5.01659240e+00  1.08919291e+01 
 5.01661657e+00  6.91487934e+00  5.01661657e+00  1.08865846e+01 
 5.01663475e+00  6.91840832e+00  5.01663475e+00  1.08919770e+01 
 5.01665982e+00  6.92307876e+00  5.01665982e+00  1.08847272e+01 
 5.01666870e+00  6.92460078e+00  5.01666870e+00  1.08906151e+01 
 5.01667450e+00  6.92541114e+00  5.01667450e+00  1.08850237e+01 
 5.01667926e+00  6.92573454e+00  5.01667926e+00  1.08903738e+01 
 5.01668544e+00  6.92521548e+00  5.01668544e+00  1.08854490e+01 
 5.01669578e+00  6.92052246e+00  5.01669578e+00  1.08903182e+01 
 5.01669858e+00  6.91824385e+00  5.01669858e+00  1.08857156e+01 
 5.01669976e+00  6.91707746e+00  5.01669976e+00  1.08893755e+01 
 5.01670017e+00  6.91664174e+00  5.01670017e+00  1.08871617e+01 
 5.01670043e+00  6.91639617e+00  5.01670043e+00  1.08879922e+01 
 5.01670052e+00  6.91631381e+00  5.01670052e+00  1.08879219e+01 
 5.01670061e+00  6.91624142e+00  5.01670061e+00  1.08878526e+01 
 5.01670069e+00  6.91616424e+00  5.01670069e+00  1.08878731e+01 
 5.01670078e+00  6.91608163e+00  5.01670078e+00  1.08878449e+01 
 5.01670090e+00  6.91597087e+00  5.01670090e+00  1.08878633e+01 
 5.01670105e+00  6.91583002e+00  5.01670105e+00  1.08878458e+01 
 5.01670118e+00  6.91570191e+00  5.01670118e+00  1.08878599e+01 
 5.01670142e+00  6.91548021e+00  5.01670142e+00  1.08878464e+01 
 5.01670181e+00  6.91510811e+00  5.01670181e+00  1.08878571e+01 
 5.01670223e+00  6.91471771e+00  5.01670223e+00  1.08878445e+01 
 5.01670306e+00  6.91393696e+00  5.01670306e+00  1.08878528e+01 
 5.01670471e+00  6.91237539e+00  5.01670471e+00  1.08878368e+01 
 5.01670803e+00  6.90925221e+00  5.01670803e+00  1.08878355e+01 
 5.01671466e+00  6.90300667e+00  5.01671466e+00  1.08877965e+01 
 5.01672791e+00  6.89052465e+00  5.01672791e+00  1.08877248e+01 
 5.01674851e+00  6.87116591e+00  5.01674851e+00  1.08874754e+01 
 5.01677146e+00  6.84967301e+00  5.01677146e+00  1.08868995e+01 
 5.01679694e+00  6.82591740e+00  5.01679694e+00  1.08853329e+01 
 5.01682848e+00  6.79666047e+00  5.01682848e+00  1.08800320e+01 
 5.01685256e+00  6.77444092e+00  5.01685256e+00  1.08690638e+01 
 5.01687864e+00  6.75049123e+00  5.01687864e+00  1.08069440e+01 
 5.01689190e+00  6.73836351e+00  5.01689190e+00  1.03481874e+01 
 5.01690318e+00  6.72805913e+00  5.01690318e+00  9.28282971e+00 
 5.01691536e+00  6.71697310e+00  5.01691536e+00  7.45166203e+00 
 5.01693032e+00  6.70338082e+00  5.01693032e+00  4.42435895e+00 
 5.01694234e+00  6.69248540e+00  5.01694234e+00  1.52586728e+00 
 5.01694653e+00  6.68869681e+00  5.01694653e+00  9.49895910e-01 
 5.01694890e+00  6.68655568e+00  5.01694890e+00  9.45311625e-01 
 5.01695033e+00  6.68525930e+00  5.01695033e+00  9.48397620e-01 
 5.01695213e+00  6.68363470e+00  5.01695213e+00  9.45744687e-01 
 5.01695573e+00  6.68038715e+00  5.01695573e+00  9.47248804e-01 
 5.01695955e+00  6.67693280e+00  5.01695955e+00  9.44782180e-01 
 5.01696700e+00  6.67022223e+00  5.01696700e+00  9.45903512e-01 
 5.01697730e+00  6.66095211e+00  5.01697730e+00  9.43455523e-01 
 5.01699334e+00  6.64655412e+00  5.01699334e+00  9.44370796e-01 
 5.01702020e+00  6.62253382e+00  5.01702020e+00  9.42252599e-01 
 5.01706067e+00  6.58657738e+00  5.01706067e+00  9.43462418e-01 
 5.01710724e+00  6.54554079e+00  5.01710724e+00  9.41988283e-01 
 5.01717774e+00  6.48410610e+00  5.01717774e+00  9.43143857e-01 
 5.01729436e+00  6.38425781e+00  5.01729436e+00  9.41954274e-01 
 5.01752760e+00  6.19103403e+00  5.01752760e+00  9.43121972e-01 
 5.01799408e+00  5.82910855e+00  5.01799408e+00  9.41909957e-01 
 5.01892704e+00  5.19339324e+00  5.01892704e+00  9.43109580e-01 
 5.02012704e+00  4.52401765e+00  5.02012704e+00  9.41995060e-01 
 5.02132704e+00  3.99124294e+00  5.02132704e+00  9.43254062e-01 
 5.02252704e+00  3.56719265e+00  5.02252704e+00  9.42006347e-01 
 5.02372704e+00  3.22967918e+00  5.02372704e+00  9.43242836e-01 
 5.02492704e+00  2.96152396e+00  5.02492704e+00  9.42108368e-01 
 5.02524200e+00  3.07534570e+00  5.02524200e+00  9.43355087e-01 
 5.02535441e+00  3.17826297e+00  5.02535441e+00  9.42110899e-01 
 5.02542587e+00  3.24250879e+00  5.02542587e+00  9.43281455e-01 
 5.02550197e+00  3.31004098e+00  5.02550197e+00  9.42013836e-01 
 5.02562076e+00  3.41345746e+00  5.02562076e+00  9.43164032e-01 
 5.02574493e+00  3.51916483e+00  5.02574493e+00  9.42031179e-01 
 5.02592141e+00  3.66510630e+00  5.02592141e+00  9.43202370e-01 
 5.02617708e+00  3.86817946e+00  5.02617708e+00  9.41984896e-01 
 5.02656017e+00  4.15465325e+00  5.02656017e+00  9.43174073e-01 
 5.02723402e+00  4.61123344e+00  5.02723402e+00  9.41946549e-01 
 5.02843402e+00  5.29444993e+00  5.02843402e+00  9.43341167e-01 
 5.02963402e+00  5.83812445e+00  5.02963402e+00  9.42121522e-01 
 5.03083402e+00  6.27092447e+00  5.03083402e+00  9.43242262e-01 
 5.03203402e+00  6.61545304e+00  5.03203402e+00  9.42396595e-01 
 5.03237584e+00  6.69963579e+00  5.03237584e+00  9.50899736e-01 
 5.03254285e+00  6.73885738e+00  5.03254285e+00  9.81198473e-01 
 5.03261303e+00  6.75492938e+00  5.03261303e+00  2.52886389e+00 
 5.03264539e+00  6.76231077e+00  5.03264539e+00  4.43512461e+00 
 5.03267202e+00  6.76830162e+00  5.03267202e+00  7.04658198e+00 
 5.03269630e+00  6.77378701e+00  5.03269630e+00  1.01890316e+01 
 5.03270443e+00  6.77558867e+00  5.03270443e+00  1.08646980e+01 
 5.03271377e+00  6.77769381e+00  5.03271377e+00  1.08736332e+01 
 5.03271920e+00  6.77889835e+00  5.03271920e+00  1.08681514e+01 
 5.03272330e+00  6.77981621e+00  5.03272330e+00  1.08742209e+01 
 5.03272600e+00  6.78042218e+00  5.03272600e+00  1.08702115e+01 
 5.03272792e+00  6.78084371e+00  5.03272792e+00  1.08738489e+01 
 5.03272935e+00  6.78117067e+00  5.03272935e+00  1.08717373e+01 
 5.03273054e+00  6.78142885e+00  5.03273054e+00  1.08733889e+01 
 5.03273142e+00  6.78162954e+00  5.03273142e+00  1.08727271e+01 
 5.03273202e+00  6.78176321e+00  5.03273202e+00  1.08731750e+01 
 5.03273247e+00  6.78186182e+00  5.03273247e+00  1.08730874e+01 
 5.03273295e+00  6.78196974e+00  5.03273295e+00  1.08731676e+01 
 5.03273339e+00  6.78206620e+00  5.03273339e+00  1.08732293e+01 
 5.03273404e+00  6.78221060e+00  5.03273404e+00  1.08733057e+01 
 5.03273481e+00  6.78238445e+00  5.03273481e+00  1.08734195e+01 
 5.03273560e+00  6.78255993e+00  5.03273560e+00  1.08735126e+01 
 5.03273669e+00  6.78280234e+00  5.03273669e+00  1.08736646e+01 
 5.03273799e+00  6.78309196e+00  5.03273799e+00  1.08738217e+01 
 5.03273983e+00  6.78350187e+00  5.03273983e+00  1.08740649e+01 
 5.03274255e+00  6.78410559e+00  5.03274255e+00  1.08743904e+01 
 5.03274662e+00  6.78501080e+00  5.03274662e+00  1.08748872e+01 
 5.03275345e+00  6.78652657e+00  5.03275345e+00  1.08756502e+01 
 5.03276699e+00  6.78952839e+00  5.03276699e+00  1.08770503e+01 
 5.03279407e+00  6.79550852e+00  5.03279407e+00  1.08793412e+01 
 5.03284824e+00  6.80737769e+00  5.03284824e+00  1.08825781e+01 
 5.03295657e+00  6.83075403e+00  5.03295657e+00  1.08859483e+01 
 5.03306404e+00  6.85347711e+00  5.03306404e+00  1.08871323e+01 
 5.03318458e+00  6.87841508e+00  5.03318458e+00  1.08875983e+01 
 5.03323466e+00  6.88860329e+00  5.03323466e+00  1.08877069e+01 
 5.03326700e+00  6.89511500e+00  5.03326700e+00  1.08877484e+01 
 5.03328768e+00  6.89923475e+00  5.03328768e+00  1.08877851e+01 
 5.03330616e+00  6.90286109e+00  5.03330616e+00  1.08877952e+01 
 5.03332971e+00  6.90725780e+00  5.03332971e+00  1.08878262e+01 
 5.03333959e+00  6.90876250e+00  5.03333959e+00  1.08878226e+01 
 5.03334530e+00  6.90919912e+00  5.03334530e+00  1.08878345e+01 
 5.03335105e+00  6.90883296e+00  5.03335105e+00  1.08878231e+01 
 5.03335739e+00  6.90694316e+00  5.03335739e+00  1.08878252e+01 
 5.03336053e+00  6.90527951e+00  5.03336053e+00  1.08878078e+01 
 5.03336305e+00  6.90353124e+00  5.03336305e+00  1.08878093e+01 
 5.03336419e+00  6.90261637e+00  5.03336419e+00  1.08877949e+01 
 5.03336494e+00  6.90194733e+00  5.03336494e+00  1.08878010e+01 
 5.03336530e+00  6.90159948e+00  5.03336530e+00  1.08877900e+01 
 5.03336545e+00  6.90144138e+00  5.03336545e+00  1.08877975e+01 
 5.03336550e+00  6.90138901e+00  5.03336550e+00  1.08877909e+01 
 5.03336556e+00  6.90132161e+00  5.03336556e+00  1.08877947e+01 
 5.03336561e+00  6.90126696e+00  5.03336561e+00  1.08877915e+01 
 5.03336568e+00  6.90119116e+00  5.03336568e+00  1.08877931e+01 
 5.03336575e+00  6.90111792e+00  5.03336575e+00  1.08877912e+01 
 5.03336585e+00  6.90101891e+00  5.03336585e+00  1.08877918e+01 
 5.03336596e+00  6.90090490e+00  5.03336596e+00  1.08877902e+01 
 5.03336617e+00  6.90070384e+00  5.03336617e+00  1.08877898e+01 
 5.03336636e+00  6.90051836e+00  5.03336636e+00  1.08877881e+01 
 5.03336659e+00  6.90029893e+00  5.03336659e+00  1.08877875e+01 
 5.03336683e+00  6.90007491e+00  5.03336683e+00  1.08877856e+01 
 5.03336722e+00  6.89970991e+00  5.03336722e+00  1.08877840e+01 
 5.03336777e+00  6.89919074e+00  5.03336777e+00  1.08877805e+01 
 5.03336865e+00  6.89836768e+00  5.03336865e+00  1.08877760e+01 
 5.03337030e+00  6.89681547e+00  5.03337030e+00  1.08877657e+01 
 5.03337360e+00  6.89371093e+00  5.03337360e+00  1.08877447e+01 
 5.03338022e+00  6.88750238e+00  5.03338022e+00  1.08876927e+01 
 5.03339344e+00  6.87509350e+00  5.03339344e+00  1.08875447e+01 
 5.03341401e+00  6.85582560e+00  5.03341401e+00  1.08871134e+01 
 5.03343692e+00  6.83442961e+00  5.03343692e+00  1.08860619e+01 
 5.03346212e+00  6.81100992e+00  5.03346212e+00  1.08833280e+01 
 5.03348699e+00  6.78799955e+00  5.03348699e+00  1.08767753e+01 
 5.03351484e+00  6.76235384e+00  5.03351484e+00  1.08534440e+01 
 5.03353245e+00  6.74620476e+00  5.03353245e+00  1.06900027e+01 
 5.03354353e+00  6.73607725e+00  5.03354353e+00  1.01588459e+01 
 5.03355482e+00  6.72577414e+00  5.03355482e+00  8.94922625e+00 
 5.03356663e+00  6.71502253e+00  5.03356663e+00  7.05324620e+00 
 5.03358154e+00  6.70148064e+00  5.03358154e+00  3.93235553e+00 
 5.03358940e+00  6.69436123e+00  5.03358940e+00  2.03222927e+00 
 5.03359347e+00  6.69067770e+00  5.03359347e+00  1.02521660e+00 
 5.03359511e+00  6.68919454e+00  5.03359511e+00  9.36185822e-01 
 5.03359683e+00  6.68763659e+00  5.03359683e+00  9.61648952e-01 
 5.03359790e+00  6.68667145e+00  5.03359790e+00  9.40794360e-01 
 5.03359911e+00  6.68558003e+00  5.03359911e+00  9.52957412e-01 
 5.03360033e+00  6.68447482e+00  5.03360033e+00  9.43361152e-01 
 5.03360160e+00  6.68333049e+00  5.03360160e+00  9.49665358e-01 
 5.03360323e+00  6.68185847e+00  5.03360323e+00  9.44244369e-01 
 5.03360512e+00  6.68014707e+00  5.03360512e+00  9.48014804e-01 
 5.03360769e+00  6.67783298e+00  5.03360769e+00  9.44496629e-01 
 5.03361114e+00  6.67471537e+00  5.03361114e+00  9.46925262e-01 
 5.03361601e+00  6.67032825e+00  5.03361601e+00  9.43976124e-01 
 5.03362313e+00  6.66392120e+00  5.03362313e+00  9.45741746e-01 
 5.03363351e+00  6.65459042e+00  5.03363351e+00  9.43012302e-01 
 5.03364911e+00  6.64060326e+00  5.03364911e+00  9.44508871e-01 
 5.03367275e+00  6.61948308e+00  5.03367275e+00  9.42107267e-01 
 5.03371586e+00  6.58122138e+00  5.03371586e+00  9.43766146e-01 
 5.03376527e+00  6.53774077e+00  5.03376527e+00  9.41809607e-01 
 5.03384118e+00  6.47173324e+00  5.03384118e+00  9.43680791e-01 
 5.03396665e+00  6.36468983e+00  5.03396665e+00  9.41798949e-01 
 5.03421758e+00  6.15805644e+00  5.03421758e+00  9.43673041e-01 
 5.03471945e+00  5.77291267e+00  5.03471945e+00  9.41797453e-01 
 5.03572319e+00  5.10291230e+00  5.03572319e+00  9.43672117e-01 
 5.03692319e+00  4.45200135e+00  5.03692319e+00  9.41803981e-01 
 5.03812319e+00  3.93392315e+00  5.03812319e+00  9.43423007e-01 
 5.03932319e+00  3.52157023e+00  5.03932319e+00  9.41599436e-01 
 5.04052319e+00  3.19336702e+00  5.04052319e+00  9.43400430e-01 
 5.04097795e+00  3.08767358e+00  5.04097795e+00  9.41706224e-01 
 5.04126494e+00  3.02553331e+00  5.04126494e+00  9.43506059e-01 
 5.04142972e+00  2.99135733e+00  5.04142972e+00  9.41663373e-01 
 5.04152567e+00  2.97194722e+00  5.04152567e+00  9.43495923e-01 
 5.04158157e+00  2.96081350e+00  5.04158157e+00  9.41669838e-01 
 5.04161417e+00  2.95440949e+00  5.04161417e+00  9.43483828e-01 
 5.04163380e+00  2.95061720e+00  5.04163380e+00  9.41840799e-01 
 5.04165979e+00  2.94584920e+00  5.04165979e+00  9.43628830e-01 
 5.04166906e+00  2.94442150e+00  5.04166906e+00  9.41882885e-01 
 5.04167492e+00  2.94392144e+00  5.04167492e+00  9.43546821e-01 
 5.04168067e+00  2.94422078e+00  5.04168067e+00  9.41972986e-01 
 5.04168701e+00  2.94602301e+00  5.04168701e+00  9.43458504e-01 
 5.04169023e+00  2.94768217e+00  5.04169023e+00  9.41995960e-01 
 5.04169232e+00  2.94907696e+00  5.04169232e+00  9.43184292e-01 
 5.04169379e+00  2.95022395e+00  5.04169379e+00  9.42285953e-01 
 5.04169454e+00  2.95086101e+00  5.04169454e+00  9.43000546e-01 
 5.04169503e+00  2.95131527e+00  5.04169503e+00  9.42607016e-01 
 5.04169546e+00  2.95176037e+00  5.04169546e+00  9.42759047e-01 
 5.04169564e+00  2.95195657e+00  5.04169564e+00  9.42757600e-01 
 5.04169578e+00  2.95211449e+00  5.04169578e+00  9.42694198e-01 
 5.04169595e+00  2.95229021e+00  5.04169595e+00  9.42752802e-01 
 5.04169609e+00  2.95243305e+00  5.04169609e+00  9.42701802e-01 
 5.04169626e+00  2.95258909e+00  5.04169626e+00  9.42746217e-01 
 5.04169651e+00  2.95283089e+00  5.04169651e+00  9.42706357e-01 
 5.04169679e+00  2.95309415e+00  5.04169679e+00  9.42743156e-01 
 5.04169728e+00  2.95355931e+00  5.04169728e+00  9.42708504e-01 
 5.04169827e+00  2.95448918e+00  5.04169827e+00  9.42742050e-01 
 5.04170024e+00  2.95634915e+00  5.04170024e+00  9.42709042e-01 
 5.04170316e+00  2.95910189e+00  5.04170316e+00  9.42741754e-01 
 5.04170900e+00  2.96460712e+00  5.04170900e+00  9.42709220e-01 
 5.04172068e+00  2.97561178e+00  5.04172068e+00  9.42741665e-01 
 5.04174404e+00  2.99757746e+00  5.04174404e+00  9.42709265e-01 
 5.04176555e+00  3.01773365e+00  5.04176555e+00  9.42741634e-01 
 5.04179124e+00  3.04170666e+00  5.04179124e+00  9.42709294e-01 
 5.04182139e+00  3.06970469e+00  5.04182139e+00  9.42741610e-01 
 5.04186738e+00  3.11210268e+00  5.04186738e+00  9.42709313e-01 
 5.04192818e+00  3.16758274e+00  5.04192818e+00  9.42741597e-01 
 5.04204977e+00  3.27664859e+00  5.04204977e+00  9.42709321e-01 
 5.04225140e+00  3.45207439e+00  5.04225140e+00  9.42741592e-01 
 5.04265465e+00  3.78356931e+00  5.04265465e+00  9.42709324e-01 
 5.04346115e+00  4.37599922e+00  5.04346115e+00  9.42741591e-01 
 5.04466115e+00  5.10708427e+00  5.04466115e+00  9.42709325e-01 
 5.04586115e+00  5.68897521e+00  5.04586115e+00  9.42741590e-01 
 5.04706115e+00  6.15211847e+00  5.04706115e+00  9.42709325e-01 
 5.04826115e+00  6.52074709e+00  5.04826115e+00  9.42737540e-01 
 5.04871656e+00  6.63962146e+00  5.04871656e+00  9.43441012e-01 
 5.04895032e+00  6.69674350e+00  5.04895032e+00  9.49460139e-01 
 5.04906073e+00  6.72285310e+00  5.04906073e+00  9.61878916e-01 
 5.04913373e+00  6.73981838e+00  5.04913373e+00  9.86471664e-01 
 5.04917469e+00  6.74923470e+00  5.04917469e+00  1.07088735e+00 
 5.04919626e+00  6.75416407e+00  5.04919626e+00  1.45362757e+00 
 5.04921372e+00  6.75814106e+00  5.04921372e+00  2.22236817e+00 
 5.04923073e+00  6.76200166e+00  5.04923073e+00  3.37362474e+00 
 5.04926475e+00  6.76968568e+00  5.04926475e+00  6.80432128e+00 
 5.04927769e+00  6.77259364e+00  5.04927769e+00  8.48661806e+00 
 5.04928790e+00  6.77488620e+00  5.04928790e+00  9.95212552e+00 
 5.04929371e+00  6.77618818e+00  5.04929371e+00  1.08026695e+01 
