 5.00043969e+00  6.75595634e+00  5.00043969e+00  9.42725458e-01 
 5.00067451e+00  6.54523436e+00  5.00067451e+00  9.42725458e-01 
 5.00086287e+00  6.38296127e+00  5.00086287e+00  9.42725458e-01 
 5.00104722e+00  6.22953649e+00  5.00104722e+00  9.42725458e-01 
 5.00141592e+00  5.93838499e+00  5.00141592e+00  9.42725458e-01 
 5.00215332e+00  5.41295321e+00  5.00215332e+00  9.42725458e-01 
 5.00335332e+00  4.69882490e+00  5.00335332e+00  9.42725458e-01 
 5.00455332e+00  4.13030078e+00  5.00455332e+00  9.42725458e-01 
 5.00575332e+00  3.67793720e+00  5.00575332e+00  9.42725458e-01 
 5.00695332e+00  3.31778036e+00  5.00695332e+00  9.42725458e-01 
 5.00815332e+00  3.03122537e+00  5.00815332e+00  9.42725458e-01 
 5.00849112e+00  3.14855152e+00  5.00849112e+00  9.42725458e-01 
 5.00868895e+00  3.32557483e+00  5.00868895e+00  9.42725458e-01 
 5.00877446e+00  3.39993624e+00  5.00877446e+00  9.42725458e-01 
 5.00889145e+00  3.49990321e+00  5.00889145e+00  9.42725458e-01 
 5.00912542e+00  3.69315634e+00  5.00912542e+00  9.42725458e-01 
 5.00947663e+00  3.96794579e+00  5.00947663e+00  9.42725458e-01 
 5.01017904e+00  4.46587895e+00  5.01017904e+00  9.42725458e-01 
 5.01137904e+00  5.17938932e+00  5.01137904e+00  9.42725458e-01 
 5.01257904e+00  5.74694673e+00  5.01257904e+00  9.42725458e-01 
 5.01377904e+00  6.19860766e+00  5.01377904e+00  9.42725458e-01 
 5.01497904e+00  6.55792356e+00  5.01497904e+00  9.42725458e-01 
 5.01617904e+00  6.84401092e+00  5.01617904e+00  9.42725458e-01 
 5.01657434e+00  6.92431583e+00  5.01657434e+00  9.42725458e-01 
 5.01685655e+00  6.82152283e+00  5.01685655e+00  9.42725458e-01 
 5.01697933e+00  6.70863654e+00  5.01697933e+00  9.42725458e-01 
 5.01709833e+00  6.60190928e+00  5.01709833e+00  9.42725458e-01 
 5.01722102e+00  6.49414434e+00  5.01722102e+00  9.42725458e-01 
 5.01746642e+00  6.28625357e+00  5.01746642e+00  9.42725458e-01 
 5.01784907e+00  5.98043326e+00  5.01784907e+00  9.42725458e-01 
 5.01856492e+00  5.46431265e+00  5.01856492e+00  9.42725458e-01 
 5.01976492e+00  4.73979929e+00  5.01976492e+00  9.42725458e-01 
 5.02096492e+00  4.16330757e+00  5.02096492e+00  9.42725458e-01 
 5.02216492e+00  3.70434421e+00  5.02216492e+00  9.42725458e-01 
 5.02336492e+00  3.33921962e+00  5.02336492e+00  9.42725458e-01 
 5.02456492e+00  3.04843099e+00  5.02456492e+00  9.42725458e-01 
 5.02489296e+00  2.98026073e+00  5.02489296e+00  9.42725458e-01 
 5.02509337e+00  3.05226394e+00  5.02509337e+00  9.42725458e-01 
 5.02519097e+00  3.14219007e+00  5.02519097e+00  9.42725458e-01 
 5.02528576e+00  3.22769868e+00  5.02528576e+00  9.42725458e-01 
 5.02538039e+00  3.31183465e+00  5.02538039e+00  9.42725458e-01 
 5.02555335e+00  3.46143797e+00  5.02555335e+00  9.42725458e-01 
 5.02576985e+00  3.64224783e+00  5.02576985e+00  9.42725458e-01 
 5.02611635e+00  3.91627684e+00  5.02611635e+00  9.42725458e-01 
 5.02674253e+00  4.36878527e+00  5.02674253e+00  9.42725458e-01 
 5.02792357e+00  5.09073458e+00  5.02792357e+00  9.42725458e-01 
 5.02912357e+00  5.67642945e+00  5.02912357e+00  9.42725458e-01 
 5.03032357e+00  6.14205943e+00  5.03032357e+00  9.42725458e-01 
 5.03152357e+00  6.51257604e+00  5.03152357e+00  9.42725458e-01 
 5.03272357e+00  6.80721773e+00  5.03272357e+00  9.42725458e-01 
 5.03326200e+00  6.91867697e+00  5.03326200e+00  9.42725458e-01 
 5.03357302e+00  6.80566923e+00  5.03357302e+00  9.42725458e-01 
 5.03374469e+00  6.64931557e+00  5.03374469e+00  9.42725458e-01 
 5.03391154e+00  6.50194039e+00  5.03391154e+00  9.42725458e-01 
 5.03407596e+00  6.36140323e+00  5.03407596e+00  9.42725458e-01 
 5.03440480e+00  6.09276006e+00  5.03440480e+00  9.42725458e-01 
 5.03491525e+00  5.70759303e+00  5.03491525e+00  9.42725458e-01 
 5.03585503e+00  5.08760761e+00  5.03585503e+00  9.42725458e-01 
 5.03705503e+00  4.44023300e+00  5.03705503e+00  9.42725458e-01 
 5.03825503e+00  3.92479888e+00  5.03825503e+00  9.42725458e-01 
 5.03945503e+00  3.51474785e+00  5.03945503e+00  9.42725458e-01 
 5.04065503e+00  3.18819540e+00  5.04065503e+00  9.42725458e-01 
 5.04109361e+00  3.08676391e+00  5.04109361e+00  9.42725458e-01 
 5.04140397e+00  3.01975191e+00  5.04140397e+00  9.42725458e-01 
 5.04157131e+00  2.98541695e+00  5.04157131e+00  9.42725458e-01 
 5.04167528e+00  2.96606525e+00  5.04167528e+00  9.42725458e-01 
 5.04169859e+00  2.97414512e+00  5.04169859e+00  9.42725458e-01 
 5.04170627e+00  2.98159788e+00  5.04170627e+00  9.42725458e-01 
 5.04170951e+00  2.98446412e+00  5.04170951e+00  9.42725458e-01 
 5.04171038e+00  2.98527913e+00  5.04171038e+00  9.42725458e-01 
 5.04171076e+00  2.98569110e+00  5.04171076e+00  9.42725458e-01 
 5.04171092e+00  2.98585533e+00  5.04171092e+00  9.42725458e-01 
 5.04171102e+00  2.98594334e+00  5.04171102e+00  9.42725458e-01 
 5.04171113e+00  2.98603992e+00  5.04171113e+00  9.42725458e-01 
 5.04171124e+00  2.98613995e+00  5.04171124e+00  9.42725458e-01 
