 1.66950463e-02  3.20959603e-02  1.66950463e-02  1.31594871e+00 
 1.67035971e-02  4.17659866e-02  1.67035971e-02 -2.23082551e-01 
 1.67158158e-02  5.55831653e-02  1.67158158e-02 -2.91991480e+00 
 1.67198982e-02  6.01994611e-02  1.67198982e-02 -3.89903069e+00 
 1.67225843e-02  6.32366338e-02  1.67225843e-02 -3.98413531e+00 
 1.67250714e-02  6.60488556e-02  1.67250714e-02 -3.94895495e+00 
 1.67279011e-02  6.92483783e-02  1.67279011e-02 -3.98168163e+00 
 1.67310423e-02  7.28000208e-02  1.67310423e-02 -3.95812263e+00 
 1.67350454e-02  7.73259245e-02  1.67350454e-02 -3.98085134e+00 
 1.67399062e-02  8.28214112e-02  1.67399062e-02 -3.96243732e+00 
 1.67462708e-02  9.00166756e-02  1.67462708e-02 -3.98059677e+00 
 1.67545694e-02  9.93975027e-02  1.67545694e-02 -3.96569291e+00 
 1.67656903e-02  1.11967049e-01  1.67656903e-02 -3.98118622e+00 
 1.67808609e-02  1.29110777e-01  1.67808609e-02 -3.96733184e+00 
 1.68016538e-02  1.52600996e-01  1.68016538e-02 -3.98359242e+00 
 1.68299849e-02  1.84591848e-01  1.68299849e-02 -3.96829978e+00 
 1.68692818e-02  2.28929596e-01  1.68692818e-02 -3.98150621e+00 
 1.69225611e-02  2.88961081e-01  1.69225611e-02 -3.97057325e+00 
 1.70018125e-02  3.78033323e-01  1.70018125e-02 -3.98170868e+00 
 1.71428707e-02  5.35685821e-01  1.71428707e-02 -3.97111210e+00 
 1.74162546e-02  8.36525745e-01  1.74162546e-02 -3.98251455e+00 
 1.79630222e-02  1.40847386e+00  1.79630222e-02 -3.96849870e+00 
 1.86296889e-02  2.02295665e+00  1.86296889e-02 -3.98239284e+00 
 1.92963556e-02  2.51032964e+00  1.92963556e-02 -3.96996040e+00 
 1.99630222e-02  2.83996938e+00  1.99630222e-02 -3.98417332e+00 
 2.06296889e-02  2.99116340e+00  2.06296889e-02 -3.97044557e+00 
 2.12963556e-02  2.95441162e+00  2.12963556e-02 -3.98145345e+00 
 2.19630222e-02  2.73202329e+00  2.19630222e-02 -3.96927661e+00 
 2.26296889e-02  2.33797190e+00  2.26296889e-02 -3.98440780e+00 
 2.32963556e-02  1.79701713e+00  2.32963556e-02 -3.97075058e+00 
 2.39630222e-02  1.14314916e+00  2.39630222e-02 -3.98440397e+00 
 2.46296889e-02  4.17452933e-01  2.46296889e-02 -3.97038626e+00 
 2.48979881e-02  1.15344353e-01  2.48979881e-02 -3.98110387e+00 
 2.49946592e-02  6.04032635e-03  2.49946592e-02 -1.62687461e+00 
 2.50538949e-02 -6.09494513e-02  2.50538949e-02  3.92457559e+00 
 2.50716950e-02 -8.10752218e-02  2.50716950e-02  3.98936351e+00 
 2.50886819e-02 -1.00278146e-01  2.50886819e-02  3.94539533e+00 
 2.51049484e-02 -1.18662905e-01  2.51049484e-02  3.98949844e+00 
 2.51265207e-02 -1.43037341e-01  2.51265207e-02  3.95110635e+00 
 2.51487101e-02 -1.68099053e-01  2.51487101e-02  3.98945868e+00 
 2.51759596e-02 -1.98859727e-01  2.51759596e-02  3.95198166e+00 
 2.52106487e-02 -2.37987756e-01  2.52106487e-02  3.98947278e+00 
 2.52549406e-02 -2.87887327e-01  2.52549406e-02  3.95277163e+00 
 2.53176423e-02 -3.58387014e-01  2.53176423e-02  3.98948497e+00 
 2.54118483e-02 -4.63920316e-01  2.54118483e-02  3.95346415e+00 
 2.55673006e-02 -6.36721985e-01  2.55673006e-02  3.98962470e+00 
 2.58570099e-02 -9.52480747e-01  2.58570099e-02  3.95498314e+00 
 2.64364286e-02 -1.54631949e+00  2.64364286e-02  3.98978763e+00 
 2.71030953e-02 -2.13706534e+00  2.71030953e-02  3.95487894e+00 
 2.77697620e-02 -2.59353152e+00  2.77697620e-02  3.98895577e+00 
 2.84364286e-02 -2.88703657e+00  2.84364286e-02  3.95401894e+00 
 2.91030953e-02 -2.99913850e+00  2.91030953e-02  3.98898036e+00 
 2.97697620e-02 -2.92279352e+00  2.97697620e-02  3.95415147e+00 
 3.04364286e-02 -2.66279868e+00  3.04364286e-02  3.98895921e+00 
 3.11030953e-02 -2.23549041e+00  3.11030953e-02  3.95416575e+00 
 3.17697620e-02 -1.66771805e+00  3.17697620e-02  3.98894575e+00 
 3.24364286e-02 -9.95156830e-01  3.24364286e-02  3.95419493e+00 
 3.31030953e-02 -2.60066249e-01  3.31030953e-02  3.98892947e+00 
 3.32499711e-02 -9.42649987e-02  3.32499711e-02  3.95082014e+00 
 3.33333333e-02 -1.46957616e-15  3.33333333e-02  3.96568909e+00 
